Ed25519 Signature Verification
=========================================================
Producing Public Parameters...
PublicParams::setup, took 4.960146754s 
Number of constraints per step (primary circuit): 1446505
Number of constraints per step (secondary circuit): 10357
Number of variables per step (primary circuit): 1434903
Number of variables per step (secondary circuit): 10337
Generating a RecursiveSNARK...
RecursiveSNARK::prove_step 0: true, took 527ns 
RecursiveSNARK::prove_step 1: true, took 679.983691ms 
RecursiveSNARK::prove_step 2: true, took 832.856414ms 
RecursiveSNARK::prove_step 3: true, took 887.248397ms 
RecursiveSNARK::prove_step 4: true, took 1.076079282s 
RecursiveSNARK::prove_step 5: true, took 1.059678046s 
RecursiveSNARK::prove_step 6: true, took 1.112216692s 
RecursiveSNARK::prove_step 7: true, took 1.112754706s 
RecursiveSNARK::prove_step 8: true, took 1.119774972s 
RecursiveSNARK::prove_step 9: true, took 1.120494478s 
RecursiveSNARK::prove_step 10: true, took 1.170681308s 
RecursiveSNARK::prove_step 11: true, took 1.116680844s 
RecursiveSNARK::prove_step 12: true, took 1.194440207s 
RecursiveSNARK::prove_step 13: true, took 1.122109695s 
RecursiveSNARK::prove_step 14: true, took 1.140240461s 
RecursiveSNARK::prove_step 15: true, took 1.14016004s 
RecursiveSNARK::prove_step 16: true, took 1.15250078s 
RecursiveSNARK::prove_step 17: true, took 1.164265523s 
RecursiveSNARK::prove_step 18: true, took 1.163673478s 
RecursiveSNARK::prove_step 19: true, took 1.233277647s 
RecursiveSNARK::prove_step 20: true, took 1.152632013s 
RecursiveSNARK::prove_step 21: true, took 1.157619524s 
RecursiveSNARK::prove_step 22: true, took 1.152230821s 
RecursiveSNARK::prove_step 23: true, took 1.160019456s 
RecursiveSNARK::prove_step 24: true, took 1.148958094s 
RecursiveSNARK::prove_step 25: true, took 1.173713076s 
RecursiveSNARK::prove_step 26: true, took 1.203901242s 
RecursiveSNARK::prove_step 27: true, took 1.174760318s 
RecursiveSNARK::prove_step 28: true, took 1.178667283s 
RecursiveSNARK::prove_step 29: true, took 1.234196724s 
RecursiveSNARK::prove_step 30: true, took 1.155579796s 
RecursiveSNARK::prove_step 31: true, took 1.161873497s 
RecursiveSNARK::prove_step 32: true, took 1.158505494s 
RecursiveSNARK::prove_step 33: true, took 1.235488612s 
RecursiveSNARK::prove_step 34: true, took 1.140840373s 
RecursiveSNARK::prove_step 35: true, took 1.138437063s 
RecursiveSNARK::prove_step 36: true, took 1.168271888s 
RecursiveSNARK::prove_step 37: true, took 1.165696041s 
RecursiveSNARK::prove_step 38: true, took 1.160959494s 
RecursiveSNARK::prove_step 39: true, took 1.157550735s 
RecursiveSNARK::prove_step 40: true, took 1.21602794s 
RecursiveSNARK::prove_step 41: true, took 1.217542743s 
RecursiveSNARK::prove_step 42: true, took 1.163612008s 
RecursiveSNARK::prove_step 43: true, took 1.206820951s 
RecursiveSNARK::prove_step 44: true, took 1.18953741s 
RecursiveSNARK::prove_step 45: true, took 1.139566167s 
RecursiveSNARK::prove_step 46: true, took 1.170468078s 
RecursiveSNARK::prove_step 47: true, took 1.233487824s 
RecursiveSNARK::prove_step 48: true, took 1.223300465s 
RecursiveSNARK::prove_step 49: true, took 1.135146028s 
RecursiveSNARK::prove_step 50: true, took 1.165551334s 
RecursiveSNARK::prove_step 51: true, took 1.158397093s 
RecursiveSNARK::prove_step 52: true, took 1.149308001s 
RecursiveSNARK::prove_step 53: true, took 1.204500566s 
RecursiveSNARK::prove_step 54: true, took 1.14714805s 
RecursiveSNARK::prove_step 55: true, took 1.153634996s 
RecursiveSNARK::prove_step 56: true, took 1.147600774s 
RecursiveSNARK::prove_step 57: true, took 1.150069826s 
RecursiveSNARK::prove_step 58: true, took 1.161551955s 
RecursiveSNARK::prove_step 59: true, took 1.176323657s 
RecursiveSNARK::prove_step 60: true, took 1.158617447s 
RecursiveSNARK::prove_step 61: true, took 1.151893511s 
RecursiveSNARK::prove_step 62: true, took 1.175631689s 
RecursiveSNARK::prove_step 63: true, took 1.15460149s 
RecursiveSNARK::prove_step 64: true, took 1.176326681s 
RecursiveSNARK::prove_step 65: true, took 1.156624886s 
RecursiveSNARK::prove_step 66: true, took 1.129709451s 
RecursiveSNARK::prove_step 67: true, took 1.160972321s 
RecursiveSNARK::prove_step 68: true, took 1.153106531s 
RecursiveSNARK::prove_step 69: true, took 1.207410001s 
RecursiveSNARK::prove_step 70: true, took 1.206813325s 
RecursiveSNARK::prove_step 71: true, took 1.164621688s 
RecursiveSNARK::prove_step 72: true, took 1.16741263s 
RecursiveSNARK::prove_step 73: true, took 1.188032472s 
RecursiveSNARK::prove_step 74: true, took 1.136657597s 
RecursiveSNARK::prove_step 75: true, took 1.21300494s 
RecursiveSNARK::prove_step 76: true, took 1.164470991s 
RecursiveSNARK::prove_step 77: true, took 1.163873391s 
RecursiveSNARK::prove_step 78: true, took 1.161968903s 
RecursiveSNARK::prove_step 79: true, took 1.140420202s 
RecursiveSNARK::prove_step 80: true, took 1.217493031s 
RecursiveSNARK::prove_step 81: true, took 1.146990346s 
RecursiveSNARK::prove_step 82: true, took 1.159090572s 
RecursiveSNARK::prove_step 83: true, took 1.175184354s 
RecursiveSNARK::prove_step 84: true, took 1.166651385s 
RecursiveSNARK::prove_step 85: true, took 1.171049676s 
RecursiveSNARK::prove_step 86: true, took 1.188394252s 
RecursiveSNARK::prove_step 87: true, took 1.137328466s 
RecursiveSNARK::prove_step 88: true, took 1.1649808s 
RecursiveSNARK::prove_step 89: true, took 1.17121354s 
RecursiveSNARK::prove_step 90: true, took 1.154544228s 
RecursiveSNARK::prove_step 91: true, took 1.158880891s 
RecursiveSNARK::prove_step 92: true, took 1.206718108s 
RecursiveSNARK::prove_step 93: true, took 1.174780339s 
RecursiveSNARK::prove_step 94: true, took 1.158263803s 
RecursiveSNARK::prove_step 95: true, took 1.150448959s 
RecursiveSNARK::prove_step 96: true, took 1.151418344s 
RecursiveSNARK::prove_step 97: true, took 1.203437238s 
RecursiveSNARK::prove_step 98: true, took 1.146736999s 
RecursiveSNARK::prove_step 99: true, took 1.158635744s 
RecursiveSNARK::prove_step 100: true, took 1.17143496s 
RecursiveSNARK::prove_step 101: true, took 1.166526049s 
RecursiveSNARK::prove_step 102: true, took 1.158841233s 
RecursiveSNARK::prove_step 103: true, took 1.149380606s 
RecursiveSNARK::prove_step 104: true, took 1.196754266s 
RecursiveSNARK::prove_step 105: true, took 1.160761735s 
RecursiveSNARK::prove_step 106: true, took 1.158834376s 
RecursiveSNARK::prove_step 107: true, took 1.157008412s 
RecursiveSNARK::prove_step 108: true, took 1.156736883s 
RecursiveSNARK::prove_step 109: true, took 1.15781355s 
RecursiveSNARK::prove_step 110: true, took 1.155956649s 
